<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260304,172000,1.16283,1.16397,1.16279,1.16393,10658
20260304,172500,1.16395,1.16411,1.16317,1.16344,9924
20260304,173000,1.16345,1.16387,1.16321,1.16354,6450
20260304,173500,1.16344,1.16375,1.16312,1.16367,14116
20260304,174000,1.16368,1.16383,1.16208,1.16309,14609
20260304,174500,1.16311,1.16329,1.1625,1.16261,10040
20260304,175000,1.16268,1.16286,1.16204,1.16229,9802
20260304,175500,1.1624,1.16287,1.16222,1.16266,8785
20260304,180000,1.16255,1.16256,1.16214,1.16235,7639
20260304,180500,1.1624,1.16265,1.16184,1.16194,13902
20260304,181000,1.16195,1.16252,1.16163,1.16239,12586
20260304,181500,1.16231,1.16281,1.16182,1.16217,11259
20260304,182000,1.16222,1.16302,1.162,1.16294,9191
20260304,182500,1.16305,1.16337,1.16292,1.16334,8777
20260304,183000,1.16334,1.16397,1.16332,1.16385,6519
20260304,183500,1.16384,1.16398,1.16352,1.16369,7637
20260304,184000,1.16369,1.16386,1.16326,1.16339,7523
20260304,184500,1.1634,1.16377,1.16308,1.16336,7121
20260304,185000,1.16346,1.1635,1.16313,1.16341,7259
20260304,185500,1.16338,1.16404,1.16327,1.16385,8268
20260304,190000,1.1639,1.164,1.16319,1.16399,9408
20260304,190500,1.164,1.1645,1.16387,1.16446,7960
20260304,191000,1.16419,1.16461,1.16389,1.1644,7765
20260304,191500,1.1644,1.16441,1.1639,1.16405,6265
20260304,192000,1.16399,1.16413,1.16349,1.16356,7131
20260304,192500,1.1635,1.16357,1.16283,1.16288,8461
20260304,193000,1.16288,1.16321,1.16285,1.16319,5546
20260304,193500,1.16319,1.16365,1.16295,1.16358,9364
20260304,194000,1.16358,1.16397,1.16353,1.16388,6501
20260304,194500,1.16386,1.16418,1.16374,1.16387,5584
20260304,195000,1.16387,1.16397,1.16367,1.16371,6116
20260304,195500,1.1637,1.1639,1.16358,1.16384,5192
20260304,200000,1.16386,1.16393,1.1635,1.16367,5511
20260304,200500,1.16369,1.16421,1.16363,1.16414,4058
20260304,201000,1.16418,1.16422,1.16365,1.16376,3100
20260304,201500,1.1637,1.16385,1.16347,1.16349,3848
20260304,202000,1.16341,1.16378,1.16326,1.16368,5887
20260304,202500,1.16371,1.16373,1.16295,1.16305,7439
20260304,203000,1.16305,1.16318,1.16278,1.16284,5519
20260304,203500,1.16285,1.163,1.16263,1.16279,6930
20260304,204000,1.16279,1.16301,1.16262,1.16298,4809
20260304,204500,1.16298,1.16304,1.16275,1.1628,4629
20260304,205000,1.16279,1.16345,1.16278,1.16343,4967
20260304,205500,1.16343,1.16348,1.16326,1.16334,4510
20260304,210000,1.16334,1.16334,1.16301,1.16328,5260
20260304,210500,1.16328,1.16335,1.16275,1.16276,5551
20260304,211000,1.16278,1.16302,1.16266,1.16285,6285
20260304,211500,1.16285,1.16299,1.1627,1.16282,5595
20260304,212000,1.1628,1.16283,1.16257,1.16263,4790
20260304,212500,1.16263,1.1627,1.16239,1.16259,3196
20260304,213000,1.16261,1.16271,1.16233,1.16251,4638
20260304,213500,1.16252,1.1628,1.16244,1.16252,4929
20260304,214000,1.16254,1.16278,1.1624,1.16249,4291
20260304,214500,1.16248,1.16264,1.1624,1.16261,3844
20260304,215000,1.16263,1.16283,1.16246,1.16283,5267
20260304,215500,1.16283,1.1629,1.16266,1.16274,4458
20260304,220000,1.16273,1.1804,1.16231,1.16241,4292
20260304,220500,1.16243,1.16296,1.16241,1.16292,4462
20260304,221000,1.16291,1.16296,1.1626,1.16268,4312
20260304,221500,1.16268,1.16281,1.1626,1.16272,4131
20260304,222000,1.16272,1.163,1.1627,1.16283,4261
20260304,222500,1.16283,1.1629,1.16272,1.16289,2270
20260304,223000,1.16285,1.16338,1.16284,1.16335,3086
20260304,223500,1.16336,1.16344,1.16303,1.16304,4850
20260304,224000,1.16304,1.16335,1.16302,1.16331,3920
20260304,224500,1.16331,1.16344,1.16307,1.16314,3592
20260304,225000,1.16314,1.1633,1.163,1.16317,4740
20260304,225500,1.16317,1.16358,1.16305,1.16355,4590
20260304,230000,1.16356,1.16411,1.16351,1.16396,7163
20260304,230500,1.16395,1.16411,1.16388,1.16407,4915
20260304,231000,1.16407,1.16412,1.16383,1.16404,3070
20260304,231500,1.16404,1.16406,1.16385,1.16402,3281
20260304,232000,1.16402,1.16402,1.1638,1.16389,3376
20260304,232500,1.16389,1.16409,1.16384,1.16407,3010
20260304,233000,1.16407,1.16411,1.16393,1.16408,2892
20260304,233500,1.16405,1.16418,1.1639,1.16411,3864
20260304,234000,1.16412,1.16436,1.1641,1.16431,3240
20260304,234500,1.16429,1.16437,1.16415,1.1643,3195
20260304,235000,1.1643,1.16434,1.16407,1.1641,1925
20260304,235500,1.1641,1.16423,1.16398,1.16421,5047
20260305,000000,1.16421,1.16424,1.164,1.16401,5342
20260305,000500,1.16401,1.16406,1.16376,1.16382,3386
20260305,001000,1.16382,1.16385,1.16373,1.16381,1968
20260305,001500,1.16381,1.16396,1.16367,1.16393,2027
20260305,002000,1.16395,1.16413,1.1639,1.16411,1517
20260305,002500,1.16411,1.16417,1.16397,1.16399,1279
20260305,003000,1.16398,1.16402,1.16385,1.16399,1530
20260305,003500,1.164,1.16402,1.16378,1.16384,1349
20260305,004000,1.16383,1.16385,1.16357,1.16366,1487
20260305,004500,1.16366,1.16367,1.16348,1.16353,1142
20260305,005000,1.16353,1.16362,1.16348,1.16353,1290
20260305,005500,1.16353,1.16368,1.16349,1.16359,2176
20260305,010000,1.16359,1.16372,1.16305,1.1633,3296
20260305,010500,1.16321,1.16331,1.16242,1.16278,107
20260305,011000,1.16282,1.16311,1.1627,1.16299,117
20260305,011500,1.16301,1.16305,1.16275,1.16281,153
20260305,012000,1.16282,1.16323,1.16282,1.16312,314
20260305,012500,1.16311,1.16325,1.16293,1.16317,321
20260305,013000,1.16315,1.16332,1.16296,1.1633,468
20260305,013500,1.16331,1.16335,1.16319,1.1633,356
20260305,014000,1.16331,1.16336,1.16322,1.16324,368
20260305,014500,1.16331,1.1634,1.16319,1.16331,571
20260305,015000,1.1633,1.16334,1.16319,1.1632,332
20260305,015500,1.16327,1.16335,1.16318,1.1632,355
20260305,020000,1.16333,1.16341,1.16319,1.16337,619
20260305,020500,1.16337,1.16392,1.16333,1.16369,1835
20260305,021000,1.16369,1.16377,1.16351,1.16369,1277
20260305,021500,1.16369,1.16372,1.16338,1.16352,941
20260305,022000,1.16351,1.16361,1.16348,1.16355,851
20260305,022500,1.16355,1.1636,1.16348,1.16354,1073
20260305,023000,1.16353,1.16366,1.16353,1.16359,1119
20260305,023500,1.16361,1.16368,1.16346,1.16349,1297
20260305,024000,1.16348,1.1635,1.16335,1.1634,780
20260305,024500,1.1634,1.16353,1.16332,1.1635,1624
20260305,025000,1.16349,1.16361,1.16339,1.16353,2301
20260305,025500,1.16353,1.16356,1.16335,1.16348,1779
20260305,030000,1.16346,1.16358,1.1634,1.16346,2196
20260305,030500,1.16346,1.1635,1.16316,1.16341,4629
20260305,031000,1.16343,1.16367,1.1634,1.16365,3694
20260305,031500,1.16365,1.16376,1.16361,1.16373,2651
20260305,032000,1.16373,1.16414,1.16363,1.16412,3634
20260305,032500,1.16412,1.16441,1.16411,1.16432,3514
20260305,033000,1.16432,1.1644,1.16417,1.16428,2543
20260305,033500,1.16427,1.16427,1.16392,1.1641,3064
20260305,034000,1.1641,1.16439,1.16397,1.16436,3399
20260305,034500,1.16435,1.16452,1.16432,1.16437,3750
20260305,035000,1.16437,1.1644,1.16414,1.16435,3431
20260305,035500,1.16435,1.1645,1.1642,1.16444,4779
20260305,040000,1.16445,1.16453,1.16439,1.16448,3842
20260305,040500,1.16448,1.1645,1.16382,1.16383,7524
20260305,041000,1.16383,1.16401,1.16368,1.16389,5420
20260305,041500,1.16389,1.16434,1.16387,1.1641,6267
20260305,042000,1.1641,1.16453,1.16408,1.16439,7293
20260305,042500,1.16439,1.16445,1.16419,1.1643,6027
20260305,043000,1.1643,1.16468,1.16419,1.16466,6416
20260305,043500,1.16464,1.16473,1.16413,1.16421,9224
20260305,044000,1.16422,1.16423,1.16353,1.1636,8734
20260305,044500,1.16361,1.16365,1.16308,1.16324,9307
20260305,045000,1.16323,1.16328,1.16297,1.16314,7734
20260305,045500,1.16314,1.1632,1.16285,1.16308,7812
20260305,050000,1.16308,1.16314,1.16267,1.1628,7232
20260305,050500,1.1628,1.1631,1.16268,1.16294,7962
20260305,051000,1.16294,1.16312,1.1628,1.16294,5649
20260305,051500,1.16294,1.1631,1.16288,1.16294,4554
20260305,052000,1.16294,1.16319,1.16275,1.16312,5203
20260305,052500,1.16312,1.16313,1.16222,1.16248,5948
20260305,053000,1.16248,1.16274,1.16238,1.16264,5249
20260305,053500,1.16265,1.1627,1.16222,1.1623,5847
20260305,054000,1.1623,1.16245,1.1622,1.16245,5397
20260305,054500,1.16245,1.16283,1.16244,1.16274,5236
20260305,055000,1.16275,1.16294,1.1627,1.16291,4009
20260305,055500,1.16293,1.16306,1.16262,1.16263,5104
20260305,060000,1.16266,1.16267,1.16241,1.16255,5875
20260305,060500,1.16255,1.16276,1.16235,1.16243,6536
20260305,061000,1.16241,1.1626,1.16239,1.16248,5622
20260305,061500,1.16248,1.16252,1.16194,1.16203,5379
20260305,062000,1.16204,1.16213,1.16156,1.16169,4920
20260305,062500,1.16169,1.16172,1.16139,1.1617,5986
20260305,063000,1.1617,1.16173,1.16118,1.1614,6081
20260305,063500,1.1614,1.16145,1.16096,1.16102,6827
20260305,064000,1.16102,1.16145,1.16099,1.16136,5457
20260305,064500,1.16134,1.1616,1.16134,1.16138,4989
20260305,065000,1.16136,1.16155,1.16127,1.1613,4907
20260305,065500,1.1613,1.16148,1.1612,1.16128,4426
20260305,070000,1.16128,1.16136,1.16107,1.1613,4866
20260305,070500,1.1613,1.1613,1.1609,1.161,4401
20260305,071000,1.161,1.16145,1.16099,1.16134,4092
20260305,071500,1.16134,1.16146,1.16126,1.16129,3461
20260305,072000,1.16129,1.16136,1.16108,1.16113,3761
20260305,072500,1.16113,1.16133,1.16109,1.16122,3831
20260305,073000,1.16122,1.16124,1.16069,1.16071,4720
20260305,073500,1.1607,1.161,1.16059,1.1608,4249
20260305,074000,1.1608,1.16094,1.16074,1.1609,4279
20260305,074500,1.1609,1.161,1.1607,1.16075,3662
20260305,075000,1.16075,1.16082,1.16052,1.16062,3958
20260305,075500,1.16062,1.16087,1.1606,1.16085,3845
20260305,080000,1.16085,1.161,1.16073,1.1608,4321
20260305,080500,1.1608,1.16084,1.16065,1.1608,5363
20260305,081000,1.1608,1.16102,1.16074,1.16094,3148
20260305,081500,1.16094,1.16128,1.16085,1.16104,4854
20260305,082000,1.16102,1.16112,1.16083,1.1609,3653
20260305,082500,1.1609,1.1612,1.16081,1.16111,3688
20260305,083000,1.16108,1.16138,1.16105,1.16115,5032
20260305,083500,1.16112,1.1612,1.16065,1.16079,4772
20260305,084000,1.16079,1.16089,1.16036,1.16048,5585
20260305,084500,1.16049,1.16065,1.16036,1.16059,4207
20260305,085000,1.16059,1.16062,1.1601,1.1602,5212
20260305,085500,1.16019,1.1602,1.15972,1.15979,5695
20260305,090000,1.15979,1.1599,1.15937,1.15944,6642
20260305,090500,1.15944,1.15956,1.15916,1.15939,8396
20260305,091000,1.15939,1.1595,1.15886,1.15903,7026
20260305,091500,1.15904,1.15926,1.15878,1.15894,7738
20260305,092000,1.15895,1.15936,1.15873,1.15927,7193
20260305,092500,1.15927,1.15951,1.159,1.15946,6308
20260305,093000,1.15946,1.1596,1.15932,1.15944,5469
20260305,093500,1.15944,1.15967,1.15922,1.15964,6209
20260305,094000,1.15963,1.15998,1.15957,1.15991,5942
20260305,094500,1.15991,1.16007,1.15975,1.15993,6179
20260305,095000,1.15993,1.16104,1.15953,1.16102,7201
20260305,095500,1.16103,1.16161,1.16021,1.16023,15793
20260305,100000,1.16023,1.16076,1.16012,1.16065,8027
20260305,100500,1.16066,1.16106,1.16045,1.16051,9022
20260305,101000,1.16051,1.1607,1.1603,1.16041,7368
20260305,101500,1.16041,1.16118,1.16021,1.16035,8815
20260305,102000,1.16036,1.16046,1.15987,1.16042,9230
20260305,102500,1.16041,1.16077,1.16033,1.16057,7488
20260305,103000,1.16057,1.16091,1.16053,1.16082,6209
20260305,103500,1.16082,1.16109,1.16069,1.16102,6997
20260305,104000,1.16102,1.1614,1.16101,1.1613,6070
20260305,104500,1.16129,1.16161,1.16123,1.16129,5822
20260305,105000,1.16129,1.16131,1.16084,1.16088,6828
20260305,105500,1.16087,1.16098,1.1601,1.16019,6578
20260305,110000,1.16019,1.16086,1.1601,1.16047,10157
20260305,110500,1.16047,1.16053,1.15927,1.15936,12940
20260305,111000,1.15936,1.16016,1.15929,1.15951,11047
20260305,111500,1.15952,1.15957,1.15888,1.15913,12271
20260305,112000,1.1591,1.15976,1.159,1.15919,10056
20260305,112500,1.1592,1.15936,1.15852,1.15884,9568
20260305,113000,1.15884,1.15895,1.15822,1.1583,10578
20260305,113500,1.1583,1.1588,1.15813,1.15865,10643
20260305,114000,1.15864,1.15924,1.15857,1.15901,7632
20260305,114500,1.15901,1.15944,1.15887,1.15937,6775
20260305,115000,1.15937,1.1598,1.15934,1.15964,6436
20260305,115500,1.15966,1.15994,1.1593,1.15961,6607
20260305,120000,1.15961,1.16004,1.15953,1.15984,7111
20260305,120500,1.15984,1.16071,1.15961,1.16068,7533
20260305,121000,1.16068,1.16445,1.16059,1.16332,22594
20260305,121500,1.16339,1.16413,1.16253,1.16408,19739
20260305,122000,1.16405,1.16424,1.16236,1.16265,17431
20260305,122500,1.16264,1.16364,1.16257,1.16342,17873
20260305,123000,1.1634,1.16377,1.1624,1.16268,11786
20260305,123500,1.16267,1.16269,1.16195,1.16217,11278
20260305,124000,1.16221,1.16249,1.16154,1.16162,13318
20260305,124500,1.16162,1.16222,1.1614,1.16211,12050
20260305,125000,1.16211,1.16232,1.16163,1.1623,11467
20260305,125500,1.1623,1.16239,1.1615,1.16159,10484
20260305,130000,1.1616,1.16241,1.1615,1.16225,8172
20260305,130500,1.16223,1.16285,1.16217,1.1626,8227
20260305,131000,1.1626,1.16315,1.16238,1.16245,9425
20260305,131500,1.16245,1.16271,1.16228,1.16236,7764
20260305,132000,1.16237,1.1625,1.16199,1.16229,7150
20260305,132500,1.1623,1.16237,1.16198,1.162,5304
20260305,133000,1.16201,1.16214,1.16184,1.16205,6961
20260305,133500,1.16205,1.16211,1.16146,1.1616,6615
20260305,134000,1.1616,1.16175,1.16111,1.16119,6057
20260305,134500,1.16119,1.16119,1.16066,1.16089,6698
20260305,135000,1.16089,1.16108,1.16064,1.1607,6365
20260305,135500,1.16069,1.16119,1.1606,1.16106,6142
20260305,140000,1.16105,1.16143,1.16095,1.16105,7618
20260305,140500,1.16105,1.16172,1.16061,1.1614,9984
20260305,141000,1.16143,1.16153,1.16117,1.16144,5485
20260305,141500,1.16142,1.16146,1.16107,1.16142,5212
20260305,142000,1.16142,1.16164,1.161,1.16106,4437
20260305,142500,1.16105,1.16125,1.1607,1.16071,5402
20260305,143000,1.16071,1.16119,1.16062,1.16086,5265
20260305,143500,1.16085,1.16094,1.16056,1.16084,4939
20260305,144000,1.16082,1.16107,1.16042,1.16046,5606
20260305,144500,1.16046,1.16068,1.16035,1.16055,5109
20260305,145000,1.16055,1.16084,1.16052,1.1607,4486
20260305,145500,1.16071,1.1611,1.16062,1.16076,6758
20260305,150000,1.16077,1.16122,1.16063,1.16111,7286
20260305,150500,1.16112,1.16126,1.1607,1.16082,6973
20260305,151000,1.16082,1.16125,1.16077,1.16086,5763
20260305,151500,1.16083,1.16101,1.16072,1.16085,4868
20260305,152000,1.16086,1.16165,1.16082,1.16163,5154
20260305,152500,1.16164,1.1624,1.16158,1.16191,10490
20260305,153000,1.16191,1.16194,1.1614,1.16167,4961
20260305,153500,1.1617,1.16229,1.16153,1.16216,6610
20260305,154000,1.16219,1.1625,1.16195,1.16233,5915
20260305,154500,1.16227,1.16248,1.16193,1.16194,6434
20260305,155000,1.16196,1.1621,1.16142,1.1615,6150
20260305,155500,1.1615,1.16161,1.16088,1.16141,9009
20260305,160000,1.16141,1.16221,1.16134,1.16203,9087
20260305,160500,1.16201,1.16205,1.1617,1.16191,10078
20260305,161000,1.16191,1.16205,1.1616,1.16182,8783
20260305,161500,1.1618,1.16244,1.16176,1.16224,7130
20260305,162000,1.16224,1.16243,1.16183,1.16201,7686
20260305,162500,1.162,1.16224,1.16112,1.16139,10230
20260305,163000,1.16139,1.16153,1.16111,1.16127,7385
20260305,163500,1.16126,1.16134,1.16067,1.16118,9543
20260305,164000,1.16118,1.16121,1.16017,1.1602,11449
20260305,164500,1.1602,1.16033,1.15977,1.1598,8293
20260305,165000,1.1598,1.15988,1.15892,1.15922,10182
20260305,165500,1.1592,1.16002,1.15915,1.15964,10346
20260305,170000,1.15961,1.15996,1.15952,1.15972,9999
20260305,170500,1.15971,1.16054,1.15959,1.16053,13923
20260305,171000,1.16052,1.16077,1.16021,1.16066,10540
20260305,171500,1.16066,1.16088,1.15998,1.15999,8445
20260305,172000,1.16,1.16026,1.15973,1.16002,8757
20260305,172500,1.16002,1.16034,1.15971,1.16002,8732
20260305,173000,1.16002,1.16018,1.15971,1.16001,9706
20260305,173500,1.16001,1.16059,1.15999,1.16056,7191
20260305,174000,1.16068,1.16074,1.15932,1.15941,7948
20260305,174500,1.15945,1.15998,1.15931,1.15949,7261
20260305,175000,1.15949,1.16018,1.15929,1.15988,8930
20260305,175500,1.15995,1.16024,1.15968,1.1598,10235
20260305,180000,1.15986,1.1606,1.15981,1.16031,11246
20260305,180500,1.16027,1.1609,1.16022,1.16061,11667
20260305,181000,1.16067,1.16069,1.15959,1.15983,9845
20260305,181500,1.15996,1.16016,1.15953,1.16002,13589
20260305,182000,1.16008,1.16026,1.15898,1.15903,6004
20260305,182500,1.15917,1.15931,1.15862,1.1587,9667
20260305,183000,1.15872,1.15874,1.15774,1.158,8263
20260305,183500,1.15799,1.15818,1.15776,1.15809,8532
20260305,184000,1.15817,1.15824,1.1569,1.15704,7654
20260305,184500,1.15704,1.1577,1.15703,1.15726,7665
20260305,185000,1.15725,1.15768,1.15718,1.15727,10953
20260305,185500,1.15714,1.15806,1.1571,1.15774,9011
20260305,190000,1.15771,1.15849,1.15769,1.15829,8225
20260305,190500,1.15829,1.15868,1.15751,1.15752,10795
20260305,191000,1.15752,1.15753,1.15656,1.15662,8302
20260305,191500,1.15678,1.15752,1.15657,1.15747,6739
20260305,192000,1.15741,1.15749,1.15688,1.15694,7335
20260305,192500,1.15694,1.15735,1.15622,1.15625,5209
20260305,193000,1.1563,1.15658,1.15585,1.15622,11979
20260305,193500,1.15609,1.15705,1.15595,1.15685,8730
20260305,194000,1.15686,1.15749,1.15657,1.15744,8188
20260305,194500,1.15742,1.15814,1.15715,1.15793,9198
20260305,195000,1.15796,1.15809,1.15749,1.15776,7820
20260305,195500,1.15781,1.15793,1.15715,1.15761,10835
20260305,200000,1.15759,1.1583,1.15759,1.15819,8856
20260305,200500,1.15835,1.15874,1.15799,1.15858,8127
20260305,201000,1.15856,1.15864,1.15792,1.15816,8357
20260305,201500,1.15807,1.15812,1.15745,1.15777,9364
20260305,202000,1.15777,1.15792,1.15756,1.15771,9000
20260305,202500,1.15771,1.15869,1.15771,1.15869,4320
20260305,203000,1.15865,1.15868,1.15798,1.15806,6907
20260305,203500,1.15801,1.15807,1.15746,1.15762,8006
20260305,204000,1.15736,1.15897,1.15722,1.15895,11667
20260305,204500,1.15897,1.15918,1.15809,1.15868,10801
20260305,205000,1.1585,1.15874,1.1578,1.1582,8888
20260305,205500,1.15827,1.15876,1.15808,1.15808,8084
20260305,210000,1.15807,1.15894,1.15802,1.15889,7727
20260305,210500,1.15877,1.15896,1.15838,1.15842,12772
20260305,211000,1.15841,1.15878,1.15835,1.15854,11035
20260305,211500,1.15854,1.15868,1.15814,1.15848,9148
20260305,212000,1.15847,1.1792,1.15732,1.15735,9360
20260305,212500,1.15735,1.1585,1.15708,1.15824,8827
20260305,213000,1.15828,1.1584,1.15764,1.15812,7567
20260305,213500,1.15825,1.15875,1.15822,1.15843,10898
20260305,214000,1.15843,1.15887,1.15825,1.1588,6295
20260305,214500,1.15879,1.15915,1.15847,1.15907,7748
20260305,215000,1.15905,1.15908,1.15848,1.15863,6421
20260305,215500,1.15865,1.15867,1.15815,1.15835,7485
20260305,220000,1.15843,1.15871,1.15825,1.15858,9739
20260305,220500,1.15858,1.1588,1.1584,1.15851,8563
20260305,221000,1.15856,1.15872,1.15837,1.15845,8288
20260305,221500,1.15845,1.15851,1.15829,1.1584,8103
20260305,222000,1.15849,1.15852,1.1579,1.15802,4864
20260305,222500,1.15822,1.15854,1.15799,1.15808,6320
20260305,223000,1.15813,1.15822,1.15762,1.15781,5967
20260305,223500,1.1578,1.1578,1.1573,1.15741,5177
20260305,224000,1.15741,1.15751,1.15708,1.1573,8355
20260305,224500,1.1573,1.15784,1.1573,1.15766,9069
20260305,225000,1.15766,1.15769,1.15723,1.15745,7445
20260305,225500,1.15748,1.15779,1.15715,1.15723,7475
20260305,230000,1.15723,1.15729,1.15697,1.15725,7384
20260305,230500,1.15727,1.15796,1.15699,1.15783,7925
20260305,231000,1.15782,1.15858,1.15745,1.15851,8215
20260305,231500,1.15885,1.16027,1.15881,1.15996,14069
20260305,232000,1.16018,1.16085,1.1597,1.1598,7515
20260305,232500,1.15962,1.16027,1.15947,1.16024,9183
20260305,233000,1.16025,1.16101,1.16025,1.16041,5898
20260305,233500,1.1604,1.16081,1.16005,1.1605,8244
20260305,234000,1.16049,1.16096,1.16048,1.16059,7876
20260305,234500,1.16065,1.16075,1.16033,1.16043,7195
20260305,235000,1.16045,1.16067,1.15993,1.16066,7477
20260305,235500,1.16066,1.16081,1.16036,1.16066,9001
20260306,000000,1.16075,1.16077,1.16021,1.16034,5418
20260306,000500,1.16046,1.16081,1.16028,1.1607,4949
20260306,001000,1.1607,1.16104,1.16067,1.16099,3681
20260306,001500,1.16099,1.16103,1.16055,1.16062,4072
20260306,002000,1.16062,1.16066,1.16034,1.16039,2188
20260306,002500,1.16037,1.16053,1.16026,1.16031,1912
20260306,003000,1.16031,1.1606,1.16021,1.16058,3217
20260306,003500,1.16056,1.16074,1.1603,1.16034,2545
20260306,004000,1.16035,1.16045,1.16014,1.1604,2495
20260306,004500,1.16039,1.16049,1.16028,1.16047,2479
20260306,005000,1.16047,1.16052,1.16024,1.1605,3022
20260306,005500,1.1605,1.16078,1.16042,1.16072,2588
20260306,010000,1.16072,1.161,1.16063,1.16084,2176
20260306,010500,1.16084,1.1609,1.16051,1.1608,52
20260306,011000,1.16051,1.1608,1.16049,1.1608,111
20260306,011500,1.16045,1.1608,1.16037,1.16054,1053
20260306,012000,1.16053,1.16079,1.16037,1.16071,197
20260306,012500,1.16071,1.161,1.16056,1.1608,508
20260306,013000,1.1608,1.1609,1.16061,1.16075,275
20260306,013500,1.16075,1.1608,1.16057,1.1607,167
20260306,014000,1.16073,1.1608,1.16042,1.16069,353
20260306,014500,1.16068,1.16072,1.16041,1.16065,212
20260306,015000,1.16066,1.1608,1.16042,1.16046,967
20260306,015500,1.16046,1.1608,1.16037,1.16074,572
20260306,020000,1.16074,1.1608,1.16038,1.16041,392
20260306,020500,1.1607,1.16088,1.16041,1.16054,2071
20260306,021000,1.16054,1.16075,1.16023,1.16061,1415
20260306,021500,1.16058,1.16081,1.16053,1.16074,1049
20260306,022000,1.16074,1.16087,1.16059,1.16078,1419
20260306,022500,1.16078,1.161,1.16074,1.1609,814
20260306,023000,1.1609,1.16093,1.16072,1.16083,1606
20260306,023500,1.1608,1.16091,1.1607,1.16078,2498
20260306,024000,1.16078,1.16096,1.16073,1.16092,1754
20260306,024500,1.16092,1.16096,1.16081,1.16091,2425
20260306,025000,1.16091,1.16102,1.16077,1.16085,2665
20260306,025500,1.16085,1.1609,1.16074,1.16087,2323
20260306,030000,1.16088,1.1609,1.1606,1.16063,2258
20260306,030500,1.16063,1.16093,1.16049,1.1609,5686
20260306,031000,1.1609,1.16106,1.16079,1.16097,3976
20260306,031500,1.16096,1.16103,1.16079,1.1609,3199
20260306,032000,1.1609,1.16133,1.16087,1.1613,3557
20260306,032500,1.1613,1.16143,1.16118,1.16124,3785
20260306,033000,1.16127,1.16142,1.16118,1.16132,2504
20260306,033500,1.16132,1.1614,1.16104,1.16115,3530
20260306,034000,1.16117,1.16122,1.16088,1.16092,3060
20260306,034500,1.1609,1.16113,1.16089,1.1611,3019
20260306,035000,1.1611,1.16124,1.161,1.16111,3292
20260306,035500,1.16112,1.16123,1.16105,1.16118,4177
20260306,040000,1.1612,1.1613,1.16096,1.16109,4341
20260306,040500,1.16109,1.1612,1.16084,1.16101,6315
20260306,041000,1.16101,1.16144,1.16095,1.1614,4953
20260306,041500,1.1614,1.1616,1.16131,1.16152,3333
20260306,042000,1.16152,1.16162,1.16133,1.16154,4266
20260306,042500,1.16154,1.1616,1.16097,1.16108,4721
20260306,043000,1.16108,1.16114,1.16066,1.16072,3572
20260306,043500,1.16071,1.16156,1.1607,1.16151,8428
20260306,044000,1.16152,1.16182,1.16138,1.16154,9700
20260306,044500,1.16154,1.16163,1.16142,1.16147,5142
20260306,045000,1.16148,1.16167,1.16128,1.16163,5626
20260306,045500,1.16163,1.16192,1.16157,1.1618,6192
20260306,050000,1.1618,1.16202,1.16144,1.16148,6139
20260306,050500,1.16148,1.16193,1.16139,1.16173,6378
20260306,051000,1.16173,1.16175,1.16144,1.16154,4129
20260306,051500,1.16151,1.1618,1.16139,1.16173,4417
20260306,052000,1.16171,1.1621,1.16168,1.16187,3710
20260306,052500,1.16187,1.162,1.16178,1.16181,3149
20260306,053000,1.16181,1.16191,1.16175,1.16189,3148
20260306,053500,1.16189,1.16202,1.16173,1.16174,4250
20260306,054000,1.16174,1.1618,1.16156,1.16164,3644
20260306,054500,1.16164,1.16183,1.1616,1.16177,3005
20260306,055000,1.16177,1.1619,1.16154,1.16166,3514
20260306,055500,1.16167,1.16171,1.1615,1.16153,3777
20260306,060000,1.16153,1.16174,1.16149,1.16164,3804
20260306,060500,1.16162,1.162,1.16158,1.16184,4367
20260306,061000,1.16183,1.16199,1.1617,1.16171,3297
20260306,061500,1.16172,1.16182,1.16165,1.16172,2809
20260306,062000,1.16172,1.16177,1.1616,1.16167,2832
20260306,062500,1.16167,1.16206,1.16162,1.16191,3420
20260306,063000,1.16193,1.16204,1.16183,1.16192,3292
20260306,063500,1.16192,1.16198,1.1616,1.16172,3583
20260306,064000,1.16172,1.16185,1.16168,1.16176,2618
20260306,064500,1.16176,1.16185,1.16159,1.16172,2059
20260306,065000,1.16172,1.1621,1.16166,1.16197,3278
20260306,065500,1.16198,1.16204,1.16181,1.16193,1996
20260306,070000,1.16193,1.16201,1.16187,1.16199,1747
20260306,070500,1.16199,1.16201,1.16179,1.16179,2420
20260306,071000,1.16179,1.162,1.16178,1.16193,2618
20260306,071500,1.16193,1.16203,1.16189,1.16192,2024
20260306,072000,1.16192,1.16207,1.16184,1.16191,1934
20260306,072500,1.16192,1.16193,1.16175,1.16181,2013
20260306,073000,1.16182,1.16203,1.1618,1.16197,1691
20260306,073500,1.16198,1.16212,1.1619,1.16207,1860
20260306,074000,1.16206,1.16207,1.1618,1.16182,2902
20260306,074500,1.16186,1.16189,1.16168,1.16175,4667
20260306,075000,1.16177,1.1618,1.16163,1.16171,1660
20260306,075500,1.16171,1.1618,1.1614,1.16147,2315
20260306,080000,1.16147,1.1615,1.16126,1.16135,2544
